Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
ATM Network Performance,1260529,132.33695426,George Kesidis,Springer US,2012,, (2nd ed.),"ATM Network Performance, Second Edition, describes approaches to computer and communication network management at the ATM layer of the protocol hierarchy. The focus is on satisfying quality-of-service requirements for individual connections....",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Intelligent Broadband Multimedia Networks,1268848,307.349966,Syed V. Ahamed,Springer US,2012,"Generic Aspects and Architectures Wireless, ISDN, Current and Future Intelligent Networks",,"Intelligent Broadband Multimedia Networks is a non-mathematical, but highly systems oriented, coverage of modern intelligent information networks. This volume focuses on the convergence of computers and communications technologies. Most of the ...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
Modeling and Simulation Environment for Satellite and Terrestrial Communications Networks,1257923,132.33695426,A. Nejat Ince,Springer US,2012,Proceedings of the European COST Telecommunications Symposium,,Proceedings of the European COST Telecommunications Symposium,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
"Multiaccess, Mobility and Teletraffic in Wireless Communications: Volume 4",1264355,205.86565426,Ezio Biglieri,Springer US,2013,,,"The unrelenting growth of wireless communications continues to raise new research and development problems that require unprecedented interactions among communication engineers. In particular, specialists in transmission and specialists in...",True,2013-03-09T00:00:00,Mar 2013,3,97,150,networking
Design and Engineering of Intelligent Communication Systems,1269421,294.10009426,Syed V. Ahamed,Springer US,2012,,,FIGURE 18.13e. Detector Output. ..................................................................... 618 FIGURE 18.14a. WDM Energy Distrubution into the Fiber ........................... 619 FIGURE 18.14b. Fiber Loss for the WDM Band...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
Wireless ATM and Ad-Hoc Networks,1267935,205.86565426,C. K. Toh,Springer US,2012,Protocols and Architectures,,"ATM is regarded as the next high speed multimedia networking paradigm. Mobile computing, which is a confluence of mobile communications, computing and networks, is changing the way people work. Wireless ATM combines wireless and ATM...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Networking Security and Standards,1268230,205.86565426,Weidong Kou,Springer US,2012,,,Security is the science and technology of secure communications and resource protection from security violation such as unauthorized access and modification. Putting proper security in place gives us many advantages. It lets us exchange...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Networks and Systems Management,1268522,294.10009426,Iosif G. Ghetie,Springer US,2012,Platforms Analysis and Evaluation,,"The deployment of communications networks and distributed computing systems requires the use of open, standards-based, integrated management systems. During the last five years, the overall industry effort to develop, enhance, and integrate man­...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Active Middleware Services,1262528,132.33695426,Salim Hariri,Springer US,2012,From the Proceedings of the 2nd Annual Workshop on Active Middleware Services,,The papers in this volume were presented at the Second Annual Work­ shop on Active Middleware Services and were selected for inclusion here by the Editors. The AMS workshop was organized with support from both the National Science Foundation and the...,True,2012-09-10T00:00:00,Sep 2012,3,97,150,networking
High-Speed Networking for Multimedia Applications,1271969,294.10009426,Wolfgang Effelsberg,Springer US,2012,,,"High-Speed Networking for Multimedia Applications presents the latest research on the architecture and protocols for high-speed networks, focusing on communication support for distributed multimedia applications. This includes the two major...",True,2012-12-06T00:00:00,Dec 2012,4,97,150,networking
Multi-Threaded Object-Oriented MPI-Based Message Passing Interface,1266545,205.86565426,Jean-Marc Adamo,Springer US,2012,The ARCH Library,,"&lt;em&gt;Multi-Threaded Object-Oriented MPI-Based Message Passing Interface:&lt;/em&gt; &lt;em&gt;The ARCH Library&lt;/em&gt; presents ARCH, a library built as an extension to MPI. ARCH relies on a small set of programming abstractions that...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
VLSI for Artificial Intelligence and Neural Networks,1284220,73.51399426,Jose G. Delgado-Frias,Springer US,2012,,,This book is an edited selection of the papers presented at the International Workshop on VLSI for Artifidal Intelligence and Neural Networks which was held at the University of Oxford in September 1990. Our thanks go to all the contributors and...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
Associative Computing,1282287,73.51399426,Jerry L. Potter,Springer US,2012,A Programming Paradigm for Massively Parallel Computers,,"Integrating associative processing concepts with massively parallel SIMD technology, this volume explores a model for accessing data by content rather than abstract address mapping.",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Frontiers of Computing Systems Research,1282441,73.51399426,Stuart K. Tewksbury,Springer US,2012,"Essays on Emerging Technologies, Architectures, and Theories",,"Intended for an interdisciplinary audience involved in computer systems research, this second volume presents technical information on emerging topics in the field.",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Frontiers of Computing Systems Research,1286818,73.51399426,Stuart K. Tewksbury,Springer US,2012,"Essays on Emerging Technologies, Architectures, and Theories",,"Computing systems researchers confront two serious problems. (1) The increasingly monolithic, or pseudo-monolithic, integration of complex com­ puting functions and systems imposes an environment which integrates ad­ vanced principles and...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Architecture and Protocols for High-Speed Networks,1999298,294.10009426,Otto Spaniol,Springer US,2013,,,"Multimedia data streams will form a major part of the new generation of applications in high-speed networks. Continuous media streams, however, require transmission with guaranteed performance. In addition, many multimedia applications will...",True,2013-06-29T00:00:00,Jun 2013,3,97,150,networking
"Multiaccess, Mobility and Teletraffic in Wireless Communications: Volume 5",1999603,294.10009426,Gordon L. Stüber,Springer US,2013,,,,True,2013-11-11T00:00:00,Nov 2013,2,97,150,networking
An Introduction to Queueing Systems,1997515,205.86565426,Sanjay K. Bose,Springer US,2013,,,"Queueing is an aspect of modern life that we encounter at every step in our daily activities. Whether it happens at the checkout counter in the supermarket or in accessing the Internet, the basic phenomenon of queueing arises whenever a shared...",True,2013-12-01T00:00:00,Dec 2013,1,97,150,networking
Steiner Trees in Industry,2464251,294.10009426,Xiuzhen Cheng,Springer US,2013,,,"This book is a collection of articles studying various Steiner tree prob­ lems with applications in industries, such as the design of electronic cir­ cuits, computer networking, telecommunication, and perfect phylogeny. The Steiner tree problem...",True,2013-12-01T00:00:00,Dec 2013,2,97,150,networking
Reliabilities of Consecutive-k Systems,2464344,132.33695426,Chung In-Hang,Springer US,2013,,,"The consecutive-k system was first studied around 1980, and it soon became a very popular subject. The reasons were many-folded, includ­ ing: 1. The system is simple and natural. So most people can understand it and many can do some analysis. Yet...",True,2013-12-01T00:00:00,Dec 2013,3,97,150,networking
Optical Networks — Recent Advances,2464346,205.86565426,Lu Ruan,Springer US,2013,Recent Advances,,"With the rapid growth of bandwidth demand from network users and the advances in optical technologies, optical networks with multiterabits­ per-second capacity has received significant interest from both researchers and practitioners. Optical...",True,2013-12-01T00:00:00,Dec 2013,2,97,150,networking
Performance Modelling and Evaluation of ATM Networks,2486243,424.995886,Demetres D. Kouvatsos,Springer US,2013,,,Asynchronous Transfer Mode (ATM) networks are widely considered to be the new generation of high speed communication systems both for broadband public information highways and for local and wide area private networks. ATM is designed to integrate...,True,2013-04-17T00:00:00,Apr 2013,1,97,150,networking
Building QoS into Distributed Systems,2486282,294.10009426,Andrew T. Campbell,Springer US,2013,"IFIP TC6 WG6.1 Fifth International Workshop on Quality of Service (IWQOS ’97), 21–23 May 1997, New York, USA",,"Welcome to IWQOS'97 in New York City! Over the past several years, there has been a considerable amount of research within the field of Quality of Service (QOS). Much of that work has taken place within the context of QOS support for distributed...",True,2013-06-29T00:00:00,Jun 2013,2,97,150,networking
Integrated Network Management V,2486284,424.995886,Aurel Lazar,Springer US,2013,"Integrated management in a virtual world Proceedings of the Fifth IFIP/IEEE International Symposium on Integrated Network Management San Diego, California, U.S.A., May 12–16, 1997",,"Welcome to IM'97! We hope you had the opportunity to attend the Conference in beautiful San Diego. If that was the case, you will want to get back to these proceedings for further read­ ings and reflections. You'll find e-mail addresses of the...",True,2013-06-05T00:00:00,Jun 2013,2,97,150,networking
