Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Running Windows on Your Mac,333039,38.10012795,Dwight Silverman,Pearson Education,1753,,,"Now you no longer have to choose between Mac OS X and Windows! The latest Macs from Apple can run both Mac OS X and Windows, so you’re not limited to just one operating system. Running Windows on your Mac explains how this simple technology works and walks you through every phase of the process of setting up Windows on your Mac. Are...",True,2010-04-07T00:00:00,Jan 1753,1,97,150,os
Mac OS X 10.6 Snow Leopard,457595,38.10012795,Robin Williams,Pearson Education,2009,Peachpit Learning Series,,"The latest update of Robin Williams's bestselling guide will have you working miracles in no time with Snow Leopard, the fastest and most reliable version of the Mac OS X ever. With this book, you can learn in your own way, whether it's working...",True,2009-08-27T00:00:00,Aug 2009,2,97,150,os
Easy Microsoft Windows 7,457644,24.48807795,Mark Edward Soper,Pearson Education,1753,,,"SEE IT DONE. DO IT YOURSELF. &nbsp; It’s that Easy! Easy Microsoft Windows 7 teaches you the fundamentals of working with Microsoft’s latest operating system. Fully illustrated steps with simple instructions guide you through every task, building the skills you need to master Windows 7 with ease. No need to feel intimidated–we’ll hold...",True,2009-09-01T00:00:00,Jan 1753,1,97,150,os
"iPad Pocket Guide, The",893029,16.32084795,Jeff Carlson,Pearson Education,1753,, (3rd ed.),"Inexpensive and to-the-point, The iPad Pocket Guide is a complete companion to all the features and functions of the iPad including: Facetime, HD Video, Mail, Safari, Photos and Video, App Store, iBooks, Maps, Notes, Calendar, Contacts, and more. It will help you get up-and-running with easy to understand instructions and then show you...",True,2012-04-12T00:00:00,Jan 1753,1,97,150,os
Easy Windows 8,1050346,27.21048795,Mark Edward Soper,Pearson Education,1753,,,"See it done. do it yourself. &nbsp; It’s that Easy! Easy Windows 8 teaches you the fundamentals to help you get the most from Windows 8. Fully illustrated steps with simple instructions guide you through each task, building the skills you need to perform the most common tasks with Windows. No need to feel intimidated; we’ll hold your...",True,2012-10-29T00:00:00,Jan 1753,1,97,150,os
"My MacBook (covers OS X Mavericks on MacBook, MacBook Pro, and MacBook Air)",1562315,27.21048795,John Ray,Pearson Education,1753,, (4th ed.),"Covers MacBook, MacBook Pro, and MacBook Air Step-by-step instructions with callouts to MacBook photos that show you exactly what to do. Help when you run into hardware or operating system problems or limitations. Tips and Notes to help you get the most from your MacBook. Full-color, step-by-step tasks walk you through getting and...",True,2013-11-11T00:00:00,Jan 1753,1,97,150,os
Windows 8.1 Step by Step,1663752,32.65530795,Ciprian Rusen,Pearson Education,1753,,,"The smart way to learn Windows 8.1—one step at a time! Experience learning made easy—and quickly teach yourself how to navigate and use Windows 8.1. With Step by Step, you set the pace—building and practicing the skills you need, just when you need them! Navigate with ease using the new Start screen Search your files, music, and...",True,2013-11-15T00:00:00,Jan 1753,2,97,150,os
Windows PowerShell Best Practices,1663804,65.32422795,Ed Wilson,Pearson Education,2014,,,"Expert recommendations, pragmatically applied. Automate system administration using Windows PowerShell best practices—and optimize your operational efficiency. With this practical guide, Windows PowerShell expert and instructor Ed Wilson delivers field-tested tips, real-world examples, and candid advice culled from administrators...",True,2014-01-15T00:00:00,Jan 2014,1,97,150,os
Photos for OS X and iOS,2192024,32.65530795,Jeff Carlson,Pearson Education,1753,"Take, edit, and share photos in the Apple photography ecosystem",,"For anyone who’s taken photos, you know the frustration of trying to find and manage your snapshots on your iPhone, camera, or Mac. With Photos for OS X, Apple has made it possible to have at your fingertips all your photos. Photos for OS X replaces Apple’s iPhoto and Aperture applications and offers users the ability to organize,...",True,2015-07-29T00:00:00,Jan 1753,1,97,150,os
Solaris 10 ZFS Essentials,726440,43.54494795,Scott Watanabe,Pearson Education,2009,,,"The ZFS file system offers a dramatic advance in data management with an innovative approach to data integrity, tremendous performance improvements, and a welcome integration of file system and volume management capabilities. The centerpiece of this new architecture is the concept of a virtual storage pool, which decouples the file...",True,2009-12-01T00:00:00,Dec 2009,1,97,150,os
Easy Windows 10,95951673,29.93289795,Mark Edward Soper,Pearson Education,2018,, (2nd ed.),"Visual, step-by-step hands-on tutorials for the most common tasks a user needs to perform. Whether you’re already using Windows 10 or are a Windows newcomer, Easy Windows 10 is the fast and easy way to discover what Microsoft’s latest operating system can do for you. Visual step-by-step procedures for what you want to do in Windows 10 Keyboard...",True,2018-02-12T00:00:00,Feb 2018,1,97,150,os
macOS Support Essentials 10.14 - Apple Pro Training Series,209578721,95.27073795,Arek Dreyer,Pearson Education,2018,Supporting and Troubleshooting macOS Mojave (PDF),,"This is the official curriculum of the Apple Mojave 101: OS X Support Essentials 10.14 course and preparation for Apple Certified Support Professional (ACSP) 10.14 certification–as well as a top-notch primer for anyone who needs to support, troubleshoot, or optimize macOS Mojave. This guide provides comprehensive coverage of Mojave and...",True,2018-12-10T00:00:00,Dec 2018,2,97,150,os
My Windows 10 Computer for Seniors,210046872,32.65530795,Michael R. Miller,Pearson Education,2020,, (3rd ed.),"My Microsoft Windows 10 Computer for Seniors is an easy, full-color tutorial on the latest operating system from Microsoft. Veteran author Michael Miller is known for his ability to explain complex topics to everyday readers.&nbsp;Michael wrote this book from the 50+ point of view, using step-by-step instructions and large, full-color...",True,2020-07-08T00:00:00,Jul 2020,1,97,150,os
Using BusyBox (Digital Short Cut),275708,27.21048795,Christopher Hallinan,Pearson Education,2006,,,"This is the eBook version of the printed book. This digital Short Cut delivered in Adobe PDF format for quick and easy access, is an introduction to BusyBox, widely regarded as “The Swiss Army Knife of Embedded Linux.” After a brief introduction, we walk you through the BusyBox configuration utility. This is used to tailor BusyBox to...",True,2006-07-21T00:00:00,Jul 2006,1,97,150,os
Smart Client Deployment with ClickOnce,281916,54.43458795,Brian Noyes,Pearson Education,2006,Deploying Windows Forms Applications with ClickOnce,,"This is the eBook version of the printed book. If the print book includes a CD-ROM, this content is not included within the eBook version. “ClickOnce demos may look simple, but those techniques only work for simple applications. Brian Noyes gives us the information we need to use ClickOnce in the real world, and he does it with a...",True,2006-12-27T00:00:00,Dec 2006,1,97,150,os
Moving to Microsoft Windows Vista,286520,19.04325795,John Rizzo,Pearson Education,2007,Visual QuickProject Guide,,"If you want to get to know Windows Vista fast but don't want to get bogged down in the details, you need a Visual QuickProject Guide! You don't need to know every feature--you just want to get your work done. Full-color illustrations show you how to perform each step of your project from start to finish. Low priced--why pay for...",True,2007-02-27T00:00:00,Feb 2007,1,97,150,os
Tweak It and Freak It,432105,32.65530795,Paul McFedries,Pearson Education,2009,A Killer Guide to Making Windows Run Your Way,,"Tweak It and Freak It A Killer Guide to Making Windows Run Your Way &nbsp; Hundreds of millions of people use Windows every day, and it’s a safe bet that some of them would not describe themselves as happy campers.&nbsp; Regardless of skill level, most people have something they dislike about Windows, and they often have a whole...",True,2009-03-27T00:00:00,Mar 2009,1,97,150,os
Managing iOS Devices with OS X Lion Server,753151,6.79241295,Arek Dreyer,Pearson Education,2011,,,"Learn how to use Profile Manager, a feature included in OS X Lion Server, to configure and remotely manage iOS devices (including iPad, iPhone, and iPod touch) and Macs running Lion. With this eBook, you will learn how to use Profile Manager's web-based tools to configure user settings for services such as Mail, Calendar, VPN, and...",True,2011-08-19T00:00:00,Aug 2011,1,97,150,os
"Secure your Mac, with Mac OS X Lion",765813,1.34759295,Scott McNulty,Pearson Education,2011,,,"Macs have a well-earned reputation for being secure, so you may think that you don’t have to lift a finger to keep your Mac protected. Sadly, that’s not the case. Apple has to balance security and convenience when it comes to shipping a new...",True,2011-07-27T00:00:00,Jul 2011,1,97,150,os
Windows Server 2012 R2 Inside Out Volume 1,1667037,65.32422795,William Stanek,Pearson Education,2014,"Configuration, Storage, & Essentials",,"This supremely organized reference packs hundreds of timesaving solutions, troubleshooting tips, and workarounds for Windows Server 2012 R2 - with a focus on configuration, storage, and essential administrative tasks. Coverage includes: Deployment Boot configuration Administration Configuring roles, role services, and features ...",True,2014-02-15T00:00:00,Feb 2014,1,97,150,os
Windows Server 2012 R2 Pocket Consultant Volume 2,1667044,43.54494795,William Stanek,Pearson Education,2014,"Storage, Security, & Networking",,"Portable and precise, this pocket-sized guide delivers ready answers for administering storage, security, and networking features in Windows Server 2012 R2. Zero in on core tasks through quick-reference tables, instructions, and lists. You'll get the focused information you need to save time and get the job done - whether at your desk...",True,2014-01-15T00:00:00,Jan 2014,1,97,150,os
Training Guide Configuring Advanced Windows Server 2012 R2 Services (MCSA),1690879,65.32422795,Orin Thomas,Pearson Education,2014,,,"Fully updated for Windows Server 2012 R2! Designed to help enterprise administrators develop real-world, job-role-specific skills - this Training Guide focuses on configuration of advanced services in Windows Server 2012 R2. Build hands-on expertise through a series of lessons, exercises, and suggested practices - and help maximize...",True,2014-04-30T00:00:00,Apr 2014,1,97,150,os
Training Guide Administering Windows Server 2012 R2 (MCSA),1690883,65.32422795,Orin Thomas,Pearson Education,2014,,,"Fully updated for Windows Server 2012 R2! Designed to help enterprise administrators develop real-world, job-role-specific skills - this Training Guide focuses on core infrastructure administration for Windows Server 2012 R2. Build hands-on expertise through a series of lessons, exercises, and suggested practices - and help maximize...",True,2014-05-12T00:00:00,May 2014,1,97,150,os
