Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Dynamic Data Driven Applications Systems,210152681,73.51399426,Frederica Darema,Springer International Publishing,2020,"Third International Conference, DDDAS 2020, Boston, MA, USA, October 2-4, 2020, Proceedings",,"This book constitutes the refereed proceedings of the Third International Conference on Dynamic Data Driven Application Systems, DDDAS 2020, held in Boston, MA, USA, in October 2020. The 21 full papers and 14 short papers presented in this volume...",True,2020-11-02T00:00:00,Nov 2020,4,97,150,AI
Integrated Formal Methods,210162008,73.51399426,Brijesh Dongol,Springer International Publishing,2020,"16th International Conference, IFM 2020, Lugano, Switzerland, November 16–20, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 16th International Conference on Integrated Formal Methods, IFM 2019, held in Lugano, Switzerland, in November 2020.The 24 full papers and 2 short papers were carefully reviewed...",True,2020-11-13T00:00:00,Nov 2020,2,97,150,AI
Artificial Intelligence and Mobile Services – AIMS 2020,210123474,73.51399426,Ruifeng Xu,Springer International Publishing,2020,"9th International Conference, Held as Part of the Services Conference Federation, SCF 2020, Honolulu, HI, USA, September 18-20, 2020, Proceedings",,"This book constitutes the proceedings of the 9th International Conference on Artificial Intelligence and Mobile Services, AIMS 2020, held as part of SCF 2020, during September 18-20, 2020. The conference was planned to take place in Honolulu, HI,...",True,2020-09-17T00:00:00,Sep 2020,6,97,150,AI
Brain Informatics,210124067,73.51399426,Mufti Mahmud,Springer International Publishing,2020,"13th International Conference, BI 2020, Padua, Italy, September 19, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 13th International Conference on Brain Informatics, BI 2020, held in Padua, Italy, in September 2020. The conference was held virtually due to the COVID-19 pandemic.The 33 full papers were...",True,2020-09-18T00:00:00,Sep 2020,4,97,150,AI
Hybrid Artificial Intelligent Systems,210157340,132.33695426,Enrique Antonio de la Cal,Springer International Publishing,2020,"15th International Conference, HAIS 2020, Gijón, Spain, November 11-13, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 15th International Conference on Hybrid Artificial Intelligent Systems, HAIS 2020, held in Gijón, Spain, in November 2020.The 65 regular papers presented in this book were carefully reviewed...",True,2020-11-04T00:00:00,Nov 2020,4,97,150,AI
Data Stream Mining & Processing,210157342,132.33695426,Sergii Babichev,Springer International Publishing,2020,"Third International Conference, DSMP 2020, Lviv, Ukraine, August 21–25, 2020, Proceedings",,"This book constitutes the proceedings of the third International Conference on Data Stream and Mining and Processing, DSMP 2020, held in Lviv, Ukraine*, in August 2020.The 36 full papers presented in this volume were carefully reviewed and...",True,2020-11-04T00:00:00,Nov 2020,3,97,150,AI
Statistical Language and Speech Processing,210128058,73.51399426,Luis Espinosa-Anke,Springer International Publishing,2020,"8th International Conference, SLSP 2020, Cardiff, UK, October 14–16, 2020, Proceedings",,"This book constitutes the proceedings of the 8th International Conference on Statistical Language and Speech Processing, SLSP 2020, held in Cardiff, UK, in October 2020. The 13 full papers presented together with one invited paper in this volume...",True,2020-09-25T00:00:00,Sep 2020,3,97,150,AI
Artificial Intelligence in Medicine,210128059,73.51399426,Martin Michalowski,Springer International Publishing,2020,"18th International Conference on Artificial Intelligence in Medicine, AIME 2020, Minneapolis, MN, USA, August 25–28, 2020, Proceedings",,"The LNAI 12299 constitutes the papers of the 18th International Conference on Artificial Intelligence in Medicine, AIME 2020, which will be held online in August 2020.&nbsp;The 42 full papers presented together with 1short papers in this...",True,2020-09-25T00:00:00,Sep 2020,2,97,150,AI
Neural Information Processing,210170126,132.33695426,Haiqin Yang,Springer International Publishing,2020,"27th International Conference, ICONIP 2020, Bangkok, Thailand, November 23–27, 2020, Proceedings, Part III",,"The three-volume set of LNCS 12532, 12533, and 12534 constitutes the proceedings of the 27th International Conference on Neural Information Processing, ICONIP 2020, held in Bangkok, Thailand, in November 2020. Due to COVID-19 pandemic the...",True,2020-11-18T00:00:00,Nov 2020,6,97,150,AI
Neural Information Processing,210170131,132.33695426,Haiqin Yang,Springer International Publishing,2020,"27th International Conference, ICONIP 2020, Bangkok, Thailand, November 18–22, 2020, Proceedings, Part V",,"The two-volume set CCIS 1332 and 1333 constitutes thoroughly refereed contributions presented at the 27th International Conference on Neural Information Processing, ICONIP 2020, held in Bangkok, Thailand, in November 2020.*For ICONIP 2020 a total...",True,2020-11-18T00:00:00,Nov 2020,6,97,150,AI
Neural Information Processing,210170128,132.33695426,Haiqin Yang,Springer International Publishing,2020,"27th International Conference, ICONIP 2020, Bangkok, Thailand, November 23–27, 2020, Proceedings, Part I",,"The three-volume set of LNCS 12532, 12533, and 12534 constitutes the proceedings of the 27th International Conference on Neural Information Processing, ICONIP 2020, held in Bangkok, Thailand, in November 2020. Due to COVID-19 pandemic the...",True,2020-11-18T00:00:00,Nov 2020,6,97,150,AI
Neural Information Processing,210170130,132.33695426,Haiqin Yang,Springer International Publishing,2020,"27th International Conference, ICONIP 2020, Bangkok, Thailand, November 18–22, 2020, Proceedings, Part IV",,"The two-volume set CCIS 1332 and 1333 constitutes thoroughly refereed contributions presented at the 27th International Conference on Neural Information Processing, ICONIP 2020, held in Bangkok, Thailand, in November 2020.*For ICONIP 2020 a total...",True,2020-11-18T00:00:00,Nov 2020,6,97,150,AI
Trends and Applications in Knowledge Discovery and Data Mining,210139999,73.51399426,Wei Lu,Springer International Publishing,2020,"PAKDD 2020 Workshops, DSFN, GII, BDM, LDRC and LBD, Singapore, May 11–14, 2020, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-workshop proceedings of the workshops that were held in conjunction with the 24th Pacific-Asia Conference on Knowledge Discovery and Data Mining, PAKDD 2020, in Singapore, Singapore, in May...",True,2020-10-14T00:00:00,Oct 2020,2,97,150,AI
Discovery Science,210140002,132.33695426,Annalisa Appice,Springer International Publishing,2020,"23rd International Conference, DS 2020, Thessaloniki, Greece, October 19–21, 2020, Proceedings",,"This book constitutes the proceedings of the 23rd International Conference on Discovery Science, DS 2020, which took place during October 19-21, 2020. The conference was planned to take place in Thessaloniki, Greece, but had to change to an online...",True,2020-10-14T00:00:00,Oct 2020,4,97,150,AI
Distributed Artificial Intelligence,210173947,73.51399426,Matthew E. Taylor,Springer International Publishing,2020,"Second International Conference, DAI 2020, Nanjing, China, October 24–27, 2020, Proceedings",,"This book constitutes the refereed proceedings of the Second International Conference on Distributed Artificial Intelligence, DAI 2020, held in Nanjing, China, in October 2020.The 9 full papers presented in this book were carefully reviewed and...",True,2020-11-25T00:00:00,Nov 2020,4,97,150,AI
Computer Animation and Social Agents,210173950,73.51399426,Feng Tian,Springer International Publishing,2020,"33rd International Conference on Computer Animation and Social Agents, CASA 2020, Bournemouth, UK, October 13-15, 2020, Proceedings",,"This book constitutes the revised selected papers of the 33rd International Conference on Computer Animation and Social Agents, CASA 2020, held in Bournemouth, UK*, in October 2020.The 1 full paper and 13 short papers presented were carefully...",True,2020-11-25T00:00:00,Nov 2020,7,97,150,AI
Modeling and Optimization in Green Logistics,210177916,191.15991426,Houda Derbel,Springer International Publishing,2020,,,"This book presents recent work that analyzes general issues of green logistics and smart cities. The contributed chapters consider operating models with important ecological, economic, and social...",True,2020-12-01T00:00:00,Dec 2020,3,97,150,AI
Knowledge Engineering and Knowledge Management,210148066,73.51399426,C. Maria Keet,Springer International Publishing,2020,"22nd International Conference, EKAW 2020, Bolzano, Italy, September 16–20, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 22nd International Conference on Knowledge Engineering and Knowledge Management, EKAW 2020, held in Bolzano, Italy, in September 2020. The 12 full papers presented together with 7 &nbsp;were...",True,2020-10-26T00:00:00,Oct 2020,2,97,150,AI
Virtual Reality and Augmented Reality,210148071,73.51399426,Patrick Bourdot,Springer International Publishing,2020,"17th EuroVR International Conference, EuroVR 2020, Valencia, Spain, November 25–27, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 17th International Conference on Virtual Reality and Augmented Reality, EuroVR 2020, held in Valencia, Spain, in November 2020. The 12 full papers were carefully reviewed and selected from 35...",True,2020-10-26T00:00:00,Oct 2020,6,97,150,AI
Towards Autonomous Robotic Systems,210178569,73.51399426,Abdelkhalick Mohammad,Springer International Publishing,2020,"21st Annual Conference, TAROS 2020, Nottingham, UK, September 16, 2020, Proceedings",,"The volume LNAI 12228 constitute the refereed proceedings of the 21th Annual Conference ""Towards Autonomous Robotics,"" TAROS 20120, held in Nottingham, UK, in September 2020.*The 30 full papers and 11 short papers presented were carefully reviewed...",True,2020-12-02T00:00:00,Dec 2020,3,97,150,AI
Towards the Automatization of Cranial Implant Design in Cranioplasty,210178800,73.51399426,Jianning Li,Springer International Publishing,2020,"First Challenge, AutoImplant 2020, Held in Conjunction with MICCAI 2020, Lima, Peru, October 8, 2020, Proceedings",,"This book constitutes the First Automatization of Cranial Implant Design in Cranioplasty Challenge, AutoImplant 2020, which was held in conjunction with the 23rd International Conference on Medical Image Computing and Computer-Assisted...",True,2020-12-04T00:00:00,Dec 2020,2,97,150,AI
Computational Methods for Deep Learning,210178854,88.21973426,Wei Qi Yan,Springer International Publishing,2020,"Theoretic, Practice and Applications",,"Integrating concepts from deep learning, machine learning, and artificial neural networks, this highly unique textbook presents content progressively from easy to more complex, orienting its content about knowledge transfer from the viewpoint of...",True,2020-12-04T00:00:00,Dec 2020,1,97,150,AI
Ontologies and Concepts in Mind and Machine,210118593,73.51399426,Mehwish Alam,Springer International Publishing,2020,"25th International Conference on Conceptual Structures, ICCS 2020, Bolzano, Italy, September 18–20, 2020, Proceedings",,"This book constitutes the proceedings of the 25th International Conference on Conceptual Structures, ICCS 2020, held in Bolzano, Italy, in September 2020.*The 10 full papers, 5 short papers and 1 poster paper presented were carefully reviewed...",True,2020-09-10T00:00:00,Sep 2020,3,97,150,AI
Fundamentals of Pattern Recognition and Machine Learning,210119056,73.51399426,Ulisses Braga-Neto,Springer International Publishing,2020,,,Fundamentals of Pattern Recognition and Machine Learning is designed for a one or two-semester introductory course in Pattern Recognition or Machine Learning at the graduate or advanced undergraduate level. The book combines theory and practice...,True,2020-09-10T00:00:00,Sep 2020,1,97,150,AI
Image Processing and Computer Vision in iOS,210173609,73.51399426,Oge Marques,Springer International Publishing,2020,,,This book presents the fundamentals of mobile visual computing in iOS development and provides directions for developers and researchers interested in developing iOS applications with image processing and computer vision capabilities. Presenting...,True,2020-11-23T00:00:00,Nov 2020,1,97,150,AI
