Title,id,price,author,publisher,pub_year,s_tile
Microsoft Access 2019 Programming Pocket Primer,211116415,48.42123475,Julitta Korol,Mercury Learning and Information,2019,
Raspberry Pi,210882724,3.99,George Gibson,Rivercat Books LLC,2023,A Beginner's Guide to Raspberry Pi Programming
Python Programming Using Problem Solving,211122360,80.80083095,Harsh Bhasin,Mercury Learning and Information,2023,
Introduction to 3D Game Programming with DirectX 12,211116687,80.74695475,Frank Luna,Mercury Learning and Information,2016,
Jump Start Sass,210802605,24.99,Hugo Giraudel,SitePoint,2016,Get Up to Speed With Sass in a Weekend
Unleashing the Power of TypeScript,211125092,17.44241975,Kinney Steve,SitePoint,2023,
Excel VBA Programming,211031848,6.99,Kiet Huynh,Kiet Huynh,2023,Task Optimization and Daily Work Automation
Ultimate Typescript Handbook,211031290,37.99,Dan Wellman,Orange Education Pvt Ltd,2023,"Build, scale and maintain Modern Web Applications with Typescript (English Edition)"
Node.js: Novice to Ninja,210802659,37.99,Craig Buckler,SitePoint,2022,
"Queries, VLookup, XLookup & Co.",210836550,4.99,Ina Koys,Computertrainerin.de,2023,Find information and match values in Excel 365 and 2021
Natural Language Processing in Action,211034973,46.99,Hannes Hapke,Manning,2019,"Understanding, analyzing, and generating text with Python"
Machine Learning in Action,211069809,41.99,Peter Harrington,Manning,2012,
Power BI DAX,211031797,6.99,Kiet Huynh,Kiet Huynh,2023,A Guide to Using Basic Functions in Data Analysis
Atomic Kotlin,210864749,52.99,Bruce Eckel,Mindview LLC,2023,
Ultimate Typescript Handbook,211031290,37.99,Dan Wellman,Orange Education Pvt Ltd,2023,"Build, scale and maintain Modern Web Applications with Typescript (English Edition)"
Node.js: Novice to Ninja,210802659,37.99,Craig Buckler,SitePoint,2022,
"Queries, VLookup, XLookup & Co.",210836550,4.99,Ina Koys,Computertrainerin.de,2023,Find information and match values in Excel 365 and 2021
Natural Language Processing in Action,211034973,46.99,Hannes Hapke,Manning,2019,"Understanding, analyzing, and generating text with Python"
Machine Learning in Action,211069809,41.99,Peter Harrington,Manning,2012,
Power BI DAX,211031797,6.99,Kiet Huynh,Kiet Huynh,2023,A Guide to Using Basic Functions in Data Analysis
Atomic Kotlin,210864749,52.99,Bruce Eckel,Mindview LLC,2023,
TensorFlow Developer Certification Guide,211064361,54.99,Patrick J,GitforGits,2023,Crack Google's official exam on getting skilled with managing production-grade ML models
Writing Books and Making Money with ChatGPT,211107834,9.95,Hunter C Johnson,Matti Charlton,2023,The Ultimate Guide to Monetizing AI
Demystifying Prompt Engineering,211111979,13.99,Harish Bhat,Harish Bhat,2023,AI Prompts at Your Fingertips (A Step-By-Step Guide)
RHCSA Red Hat Enterprise Linux 9,210799208,50.99,Asghar Ghori,Endeavor Technologies Inc.,2023,"Training and Exam Preparation Guide (EX200), Third Edition"
Prompt Design Patterns,211184328,61.99,Yi Zhou,ArgoLong Publishing,2023,Mastering the Art and Science of Prompt Engineering
Ethical Hacking,210902872,6.99,Joe Grant,Joe Grant,2023,A Comprehensive Beginner's Guide to Learn and Understand the Concept of Ethical Hacking
Effective Modern C++,1839836,45.99,Scott Meyers,O'Reilly Media,2014,42 Specific Ways to Improve Your Use of C++11 and C++14
Ten Arguments for Deleting Your Social Media Accounts Right Now,95947967,11.99,Jaron Lanier,Henry Holt and Co.,2018,
Streaming Systems,96311043,84.99,Tyler Akidau,O'Reilly Media,2018,"The What, Where, When, and How of Large-Scale Data Processing"
"Python Crash Course, 2nd Edition",138623041,43.95,Eric Matthes,No Starch Press,2019,"A Hands-On, Project-Based Introduction to Programming"
"Mastering Windows Server 2019, Third Edition",210341947,91.99,Jordan Krause,Packt Publishing,2021,"The complete guide for system administrators to install, manage, and deploy new capabilities with Windows Server 2019"
Data Analyst,209622672,28.55962338,Rune Rasmussen,BCS Learning & Development Limited,2019,Careers in data analysis
Python Distilled,210283931,53.86273095,David M Beazley,Pearson Education,2021,
Flask Web Development,96034028,59.99,Miguel Grinberg,O'Reilly Media,2018,Developing Web Applications with Python
Sandworm,96323063,11.99,Andy Greenberg,Knopf Doubleday Publishing Group,2019,A New Era of Cyberwar and the Hunt for the Kremlin's Most Dangerous Hackers
Getting Started with p5.js,2258757,11.99,Lauren McCarthy,"Make Community, LLC",2015,Making Interactive Graphics in JavaScript and Processing
iOS 15 Programming Fundamentals with Swift,210385252,71.99,Matt Neuburg,O'Reilly Media,2021,
Python for DevOps,209909481,67.99,Noah Gift,O'Reilly Media,2019,Learn Ruthlessly Effective Automation
Information Security Management Principles,209932376,64.27017438,Andy Taylor,BCS Learning & Development Limited,2020,
gRPC: Up and Running,209930067,53.99,Kasun Indrasiri,O'Reilly Media,2020,Building Cloud Native Applications with Go and Java for Docker and Kubernetes
SQL Cookbook,210173280,71.99,Anthony Molinaro,O'Reilly Media,2020,
Deep Learning from Scratch,209782396,71.99,Seth Weidman,O'Reilly Media,2019,Building with Python from First Principles
Introduction to Machine Learning with Python,95532189,67.99,Andreas C. Müller,O'Reilly Media,2016,A Guide for Data Scientists
"CompTIA A+ Certification All-in-One Exam Guide, Tenth Edition (Exams 220-1001 & 220-1002)",209639696,72.73287,Mike Meyers,McGraw Hill LLC,2019,
Refactoring,209555204,64.63797095,Martin Fowler,Pearson Education,2018,Improving the Design of Existing Code
Interactive Data Visualization for the Web,95835127,58.99,Scott Murray,O'Reilly Media,2017,An Introduction to Designing with D3
PostgreSQL: Up and Running,95886902,48.99,Regina O. Obe,O'Reilly Media,2017,A Practical Guide to the Advanced Open Source Database
Google BigQuery: The Definitive Guide,209823892,71.99,Valliappa Lakshmanan,O'Reilly Media,2019,"Data Warehousing, Analytics, and Machine Learning at Scale"
Microsoft Project 2019 Step by Step,209668187,43.08749095,Cindy M. Lewis,Pearson Education,2019,
Exam Ref 70-762 Developing SQL Databases,95824143,43.08749095,Louis Davidson,Pearson Education,2017,
AWS Certified Solutions Architect Study Guide,209630835,72.0,Ben Piper,Wiley,2019,Associate SAA-C01 Exam
LPIC-1 Linux Professional Institute Certification Study Guide,209804311,72.0,Christine Bresnahan,Wiley,2019,Exam 101-500 and Exam 102-500
CISM Certified Information Security Manager All-in-One Exam Guide,95960214,80.8143,Peter H. Gregory,McGraw Hill LLC,2018,
Star Schema The Complete Reference,565226,47.2763655,Christopher Adamson,McGraw Hill LLC,2010,
Mastering Ethereum,209538405,71.99,Andreas M. Antonopoulos,O'Reilly Media,2018,Building Smart Contracts and DApps
Mastering Kafka Streams and ksqlDB,210221333,84.99,Mitch Seymour,O'Reilly Media,2021,
Data-Driven Science and Engineering,209594101,79.3126929,Steven L. Brunton,Cambridge University Press,2019,"Machine Learning, Dynamical Systems, and Control"
Practical Guide to Clinical Data Management,1447027,71.3993761,Susanne Prokscha,CRC Press,2011,
The Official (ISC)2 CISSP CBK Reference,210353449,113.0,Arthur J. Deane,Wiley,2021,
CompTIA Network+ N10-008 Exam Cram,210332070,48.47511095,Emmett Dulaney,Pearson Education,2021,
Exam Ref MD-100 Windows 10,210337260,48.47511095,Andrew Warren,Pearson Education,2021,
USB Complete,1980104,59.25035095,Jan Axelson,Lakeview Research,2015,The Developer's Guide
Python for Finance,209553019,84.99,Yves Hilpisch,O'Reilly Media,2018,Mastering Data-Driven Finance
Data-Driven Science and Engineering,209594101,79.3126929,Steven L. Brunton,Cambridge University Press,2019,"Machine Learning, Dynamical Systems, and Control"
Practical Guide to Clinical Data Management,1447027,71.3993761,Susanne Prokscha,CRC Press,2011,
The Official (ISC)2 CISSP CBK Reference,210353449,113.0,Arthur J. Deane,Wiley,2021,
CompTIA Network+ N10-008 Exam Cram,210332070,48.47511095,Emmett Dulaney,Pearson Education,2021,
Exam Ref MD-100 Windows 10,210337260,48.47511095,Andrew Warren,Pearson Education,2021,
USB Complete,1980104,59.25035095,Jan Axelson,Lakeview Research,2015,The Developer's Guide
Python for Finance,209553019,84.99,Yves Hilpisch,O'Reilly Media,2018,Mastering Data-Driven Finance
Python Pocket Reference,1619476,27.99,Mark Lutz,O'Reilly Media,2014,Python In Your Pocket
Interaction Design,209657771,84.0,Helen Sharp,Wiley,2019,Beyond Human-Computer Interaction
Developing Information Systems,138564496,57.12806418,James Cadle,BCS Learning & Development Limited,2014,Practical guidance for IT professionals
Mastering Professional Scrum,209782742,37.69987095,Stephanie Ockerman,Pearson Education,2019,A Practitioner’s Guide to Overcoming Challenges and Maximizing the Benefits of Agility
Exam Ref MS-101 Microsoft 365 Mobility and Security,210283930,43.08749095,Brian Svidergol,Pearson Education,2021,
Code,210561524,43.08749095,Charles Petzold,Pearson Education,2022,The Hidden Language of Computer Hardware and Software
Exam Ref MD-101 Managing Modern Desktops,210357284,48.47511095,Andrew Bettany,Pearson Education,2021,
Mapping Experiences,210172260,59.99,James Kalbach,O'Reilly Media,2020,
Adobe Photoshop Classroom in a Book (2021 release),210130500,64.63797095,Conrad Chavez,Pearson Education,2021,
Programming Python,625412,84.99,Mark Lutz,O'Reilly Media,2010,Powerful Object-Oriented Programming
Reinforcement Learning,210158660,71.99,Phil Winder Ph. D.,O'Reilly Media,2020,
CISM Certified Information Security Manager Bundle,209785817,109.099305,Peter H. Gregory,McGraw Hill LLC,2019,
Windows Server 2019 Inside Out,210004695,74.06630595,Orin Thomas,Pearson Education,2020,
Digital Signal Processing,210183200,151.45682334,Thomas Holton,Cambridge University Press,2021,Principles and Applications
C# Cookbook,210382920,71.99,Joe Mayo,O'Reilly Media,2021,
Fusion 360 for Makers,210311231,28.99,Lydia Sloan Cline,"Make Community, LLC",2021,
CompTIA Network+ Study Guide,95879648,60.0,Todd Lammle,Wiley,2018,Exam N10-007
Effective Java,95923472,59.25035095,Joshua Bloch,Pearson Education,2017,
Web Development with Node and Express,209887036,59.99,Ethan Brown,O'Reilly Media,2019,Leveraging the JavaScript Stack
Algorithms of Oppression,95751497,37.71334,Safiya Umoja Noble,NYU Press,2018,How Search Engines Reinforce Racism
Java Cookbook,209980726,84.99,Ian F. Darwin,O'Reilly Media,2020,Problems and Solutions for Java Developers
Chaos Engineering,209993254,84.99,Casey Rosenthal,O'Reilly Media,2020,System Resiliency in Practice
Arduino Cookbook,210002436,59.99,Michael Margolis,O'Reilly Media,2020,"Recipes to Begin, Expand, and Enhance Your Projects"
"Introduction to Algorithms, fourth edition",210286202,194.99,Thomas H. Cormen,MIT Press,2022,
Working Effectively with Legacy Code,794401,70.02559095,Michael Feathers,Pearson Education,2004,
The Visual Story,210086969,50.9946961,Bruce Block,Taylor and Francis,2020,"Creating the Visual Structure of Film, TV, and Digital Media"
React: Up & Running,210413556,59.99,Stoyan Stefanov,O'Reilly Media,2021,
T-SQL Fundamentals,95824215,53.86273095,Itzik Ben-Gan,Pearson Education,2016,
Coaching Agile Teams,726526,53.86273095,Lyssa Adkins,Pearson Education,2010,"A Companion for ScrumMasters, Agile Coaches, and Project Managers in Transition"
Domain-Driven Design Distilled,95824179,43.08749095,Vaughn Vernon,Pearson Education,2016,
Algorithm Design with Haskell,210061000,81.71984856,Richard Bird,Cambridge University Press,2020,
PowerShell for Sysadmins,96186951,31.95,Adam Bertram,No Starch Press,2020,Workflow Automation Made Easy
Programming iOS 14,210136762,71.99,Matt Neuburg,O'Reilly Media,2020,
React: Up & Running,210413556,59.99,Stoyan Stefanov,O'Reilly Media,2021,
T-SQL Fundamentals,95824215,53.86273095,Itzik Ben-Gan,Pearson Education,2016,
Coaching Agile Teams,726526,53.86273095,Lyssa Adkins,Pearson Education,2010,"A Companion for ScrumMasters, Agile Coaches, and Project Managers in Transition"
Domain-Driven Design Distilled,95824179,43.08749095,Vaughn Vernon,Pearson Education,2016,
Algorithm Design with Haskell,210061000,81.71984856,Richard Bird,Cambridge University Press,2020,
PowerShell for Sysadmins,96186951,31.95,Adam Bertram,No Starch Press,2020,Workflow Automation Made Easy
Programming iOS 14,210136762,71.99,Matt Neuburg,O'Reilly Media,2020,
Extreme Programming Explained,286901,48.47511095,Kent Beck,Pearson Education,2004,Embrace Change
Adobe Illustrator CC Classroom in a Book (2018 release),210130497,64.63797095,Brian Wood,Pearson Education,2020,
Introduction to Data Science,95707582,65.37559886,Laura Igual,Springer International Publishing,2017,"A Python Approach to Concepts, Techniques and Applications"
Python by Example,209672273,29.61771378,Nichola Lacey,Cambridge University Press,2019,Learning to Program in 150 Challenges
C++ Primer,1436169,64.63797095,Stanley B. Lippman,Pearson Education,2012,
SQL Queries for Mere Mortals,95948467,53.86273095,John L. Viescas,Pearson Education,2018,A Hands-On Guide to Data Manipulation in SQL
Introduction to Software Testing,95667034,77.71673988,Paul Ammann,Cambridge University Press,2016,
CRISC Certified in Risk and Information Systems Control All-in-One Exam Guide,2419233,84.855015,Bobby E. Rogers,McGraw Hill LLC,2015,
Cloud Native Transformation,209904571,84.99,Pini Reznik,O'Reilly Media,2019,Practical Patterns for Innovation
AWS Certified SysOps Administrator Study Guide,209963359,72.0,Sara Perrott,Wiley,2020,Associate (SOA-C01) Exam
AWS Certified Cloud Practitioner Study Guide,209700948,60.0,Ben Piper,Wiley,2019,CLF-C01 Exam
Code Complete,1663602,59.25035095,Steve McConnell,Pearson Education,2004,
Node.js Design Patterns,210104770,58.99,Mario Casciaro,Packt Publishing,2020,Design and implement production-grade Node.js applications using proven patterns and techniques
Understanding Computation,1191172,35.99,Tom Stuart,O'Reilly Media,2013,From Simple Machines to Impossible Programs
Essential C# 8.0,210148099,64.63797095,Mark Michaelis,Pearson Education,2020,
Agile Leadership Toolkit,209765855,37.69987095,Peter Koning,Pearson Education,2019,Learning to Thrive with Self-Managing Teams
Systems Performance,210122266,64.63797095,Brendan Gregg,Pearson Education,2020,
Effective awk Programming,1981315,44.99,Arnold Robbins,O'Reilly Media,2015,Universal Text Processing and Pattern Matching
Microservices: Up and Running,210173865,59.99,Ronnie Mitra,O'Reilly Media,2020,
Data Science at the Command Line,210356371,71.99,Jeroen Janssens,O'Reilly Media,2021,
"How Linux Works, 3rd Edition",209775887,52.99,Brian Ward,No Starch Press,2021,What Every Superuser Should Know
Calendrical Calculations,95946488,53.66281812,Edward M. Reingold,Cambridge University Press,2018,The Ultimate Edition
Think Julia,209657916,59.99,Ben Lauwens,O'Reilly Media,2019,How to Think Like a Computer Scientist
Agile Leadership Toolkit,209765855,37.69987095,Peter Koning,Pearson Education,2019,Learning to Thrive with Self-Managing Teams
Effective awk Programming,1981315,44.99,Arnold Robbins,O'Reilly Media,2015,Universal Text Processing and Pattern Matching
